STATE,YEAR,MONTH,MONTH_NUM,RAINFALL
VIDARBHA,1941,MAY,5,4.8
VIDARBHA,1941,JUN,6,142.3
VIDARBHA,1941,JUL,7,338.8
VIDARBHA,1941,AUG,8,182.4
VIDARBHA,1941,SEP,9,112.8
VIDARBHA,1941,OCT,10,6.5
VIDARBHA,1941,NOV,11,0.0
VIDARBHA,1941,DEC,12,0.0
VIDARBHA,1942,JAN,1,2.4
VIDARBHA,1942,FEB,2,84.9
VIDARBHA,1942,MAR,3,0.0
VIDARBHA,1942,APR,4,12.9
VIDARBHA,1942,MAY,5,1.9
VIDARBHA,1942,JUN,6,179.4
VIDARBHA,1942,JUL,7,508.3
VIDARBHA,1942,AUG,8,366.5
VIDARBHA,1942,SEP,9,159.2
VIDARBHA,1942,OCT,10,4.9
VIDARBHA,1942,NOV,11,0.0
VIDARBHA,1942,DEC,12,21.2
VIDARBHA,1943,JAN,1,55.0
VIDARBHA,1943,FEB,2,0.1
VIDARBHA,1943,MAR,3,0.4
VIDARBHA,1943,APR,4,7.2
VIDARBHA,1943,MAY,5,28.3
VIDARBHA,1943,JUN,6,141.9
VIDARBHA,1943,JUL,7,275.1
VIDARBHA,1943,AUG,8,149.2
VIDARBHA,1943,SEP,9,277.5
VIDARBHA,1943,OCT,10,83.4
VIDARBHA,1943,NOV,11,0.1
VIDARBHA,1943,DEC,12,0.0
VIDARBHA,1944,JAN,1,4.5
VIDARBHA,1944,FEB,2,59.4
VIDARBHA,1944,MAR,3,64.8
VIDARBHA,1944,APR,4,1.6
VIDARBHA,1944,MAY,5,2.7
VIDARBHA,1944,JUN,6,96.6
VIDARBHA,1944,JUL,7,470.4
VIDARBHA,1944,AUG,8,370.6
VIDARBHA,1944,SEP,9,213.2
VIDARBHA,1944,OCT,10,67.4
VIDARBHA,1944,NOV,11,16.5
VIDARBHA,1944,DEC,12,0.0
VIDARBHA,1945,JAN,1,13.8
VIDARBHA,1945,FEB,2,0.4
VIDARBHA,1945,MAR,3,0.0
VIDARBHA,1945,APR,4,24.6
VIDARBHA,1945,MAY,5,3.3
VIDARBHA,1945,JUN,6,147.0
VIDARBHA,1945,JUL,7,404.7
VIDARBHA,1945,AUG,8,299.6
VIDARBHA,1945,SEP,9,274.2
VIDARBHA,1945,OCT,10,30.3
VIDARBHA,1945,NOV,11,0.6
VIDARBHA,1945,DEC,12,1.1
VIDARBHA,1946,JAN,1,0.0
VIDARBHA,1946,FEB,2,14.2
VIDARBHA,1946,MAR,3,0.7
VIDARBHA,1946,APR,4,15.5
VIDARBHA,1946,MAY,5,9.7
VIDARBHA,1946,JUN,6,237.0
VIDARBHA,1946,JUL,7,376.9
VIDARBHA,1946,AUG,8,292.4
VIDARBHA,1946,SEP,9,107.4
VIDARBHA,1946,OCT,10,8.6
VIDARBHA,1946,NOV,11,97.6
VIDARBHA,1946,DEC,12,13.0
VIDARBHA,1947,JAN,1,35.0
VIDARBHA,1947,FEB,2,26.7
VIDARBHA,1947,MAR,3,23.7
VIDARBHA,1947,APR,4,7.8
VIDARBHA,1947,MAY,5,5.3
VIDARBHA,1947,JUN,6,112.1
VIDARBHA,1947,JUL,7,406.0
VIDARBHA,1947,AUG,8,345.8
VIDARBHA,1947,SEP,9,167.8
VIDARBHA,1947,OCT,10,25.9
VIDARBHA,1947,NOV,11,0.3
VIDARBHA,1947,DEC,12,11.8
VIDARBHA,1948,JAN,1,48.9
VIDARBHA,1948,FEB,2,9.4
VIDARBHA,1948,MAR,3,7.0
VIDARBHA,1948,APR,4,3.9
VIDARBHA,1948,MAY,5,4.5
VIDARBHA,1948,JUN,6,125.1
VIDARBHA,1948,JUL,7,374.1
VIDARBHA,1948,AUG,8,267.8
VIDARBHA,1948,SEP,9,201.1
VIDARBHA,1948,OCT,10,14.4
VIDARBHA,1948,NOV,11,126.5
VIDARBHA,1948,DEC,12,0.0
VIDARBHA,1949,JAN,1,1.2
VIDARBHA,1949,FEB,2,1.5
VIDARBHA,1949,MAR,3,1.0
VIDARBHA,1949,APR,4,5.6
VIDARBHA,1949,MAY,5,28.8
VIDARBHA,1949,JUN,6,222.7
VIDARBHA,1949,JUL,7,412.9
VIDARBHA,1949,AUG,8,266.2
VIDARBHA,1949,SEP,9,323.5
VIDARBHA,1949,OCT,10,134.8
VIDARBHA,1949,NOV,11,0.0
VIDARBHA,1949,DEC,12,0.1
VIDARBHA,1950,JAN,1,0.1
VIDARBHA,1950,FEB,2,27.3
VIDARBHA,1950,MAR,3,14.9
VIDARBHA,1950,APR,4,0.7
VIDARBHA,1950,MAY,5,5.6
VIDARBHA,1950,JUN,6,84.6
VIDARBHA,1950,JUL,7,375.0
VIDARBHA,1950,AUG,8,143.7
VIDARBHA,1950,SEP,9,116.3
VIDARBHA,1950,OCT,10,13.3
VIDARBHA,1950,NOV,11,0.3
VIDARBHA,1950,DEC,12,11.9
VIDARBHA,1951,JAN,1,4.6
VIDARBHA,1951,FEB,2,0.6
VIDARBHA,1951,MAR,3,41.9
VIDARBHA,1951,APR,4,14.6
VIDARBHA,1951,MAY,5,11.1
VIDARBHA,1951,JUN,6,136.8
VIDARBHA,1951,JUL,7,348.8
VIDARBHA,1951,AUG,8,318.6
VIDARBHA,1951,SEP,9,123.1
VIDARBHA,1951,OCT,10,81.5
VIDARBHA,1951,NOV,11,0.6
VIDARBHA,1951,DEC,12,0.0
VIDARBHA,1952,JAN,1,0.0
VIDARBHA,1952,FEB,2,10.6
VIDARBHA,1952,MAR,3,4.2
VIDARBHA,1952,APR,4,10.8
VIDARBHA,1952,MAY,5,2.5
VIDARBHA,1952,JUN,6,98.0
VIDARBHA,1952,JUL,7,235.1
VIDARBHA,1952,AUG,8,266.5
VIDARBHA,1952,SEP,9,146.0
VIDARBHA,1952,OCT,10,33.6
VIDARBHA,1952,NOV,11,0.0
VIDARBHA,1952,DEC,12,0.5
VIDARBHA,1953,JAN,1,3.9
VIDARBHA,1953,FEB,2,1.1
VIDARBHA,1953,MAR,3,0.0
VIDARBHA,1953,APR,4,21.4
VIDARBHA,1953,MAY,5,0.2
VIDARBHA,1953,JUN,6,138.2
VIDARBHA,1953,JUL,7,299.4
VIDARBHA,1953,AUG,8,449.9
VIDARBHA,1953,SEP,9,173.0
VIDARBHA,1953,OCT,10,50.7
VIDARBHA,1953,NOV,11,0.0
VIDARBHA,1953,DEC,12,0.0
VIDARBHA,1954,JAN,1,0.3
VIDARBHA,1954,FEB,2,0.6
VIDARBHA,1954,MAR,3,11.4
VIDARBHA,1954,APR,4,4.0
VIDARBHA,1954,MAY,5,1.1
VIDARBHA,1954,JUN,6,132.4
VIDARBHA,1954,JUL,7,407.9
VIDARBHA,1954,AUG,8,248.8
VIDARBHA,1954,SEP,9,288.3
VIDARBHA,1954,OCT,10,4.6
VIDARBHA,1954,NOV,11,0.9
VIDARBHA,1954,DEC,12,0.1
VIDARBHA,1955,JAN,1,15.5
VIDARBHA,1955,FEB,2,0.3
VIDARBHA,1955,MAR,3,2.3
VIDARBHA,1955,APR,4,6.8
VIDARBHA,1955,MAY,5,5.0
VIDARBHA,1955,JUN,6,274.7
VIDARBHA,1955,JUL,7,278.4
VIDARBHA,1955,AUG,8,371.8
VIDARBHA,1955,SEP,9,244.6
VIDARBHA,1955,OCT,10,169.1
VIDARBHA,1955,NOV,11,0.2
VIDARBHA,1955,DEC,12,0.0
VIDARBHA,1956,JAN,1,1.3
VIDARBHA,1956,FEB,2,1.9
VIDARBHA,1956,MAR,3,0.8
VIDARBHA,1956,APR,4,0.5
VIDARBHA,1956,MAY,5,52.8
VIDARBHA,1956,JUN,6,248.7
VIDARBHA,1956,JUL,7,370.5
VIDARBHA,1956,AUG,8,163.4
VIDARBHA,1956,SEP,9,198.0
VIDARBHA,1956,OCT,10,40.1
VIDARBHA,1956,NOV,11,37.3
VIDARBHA,1956,DEC,12,9.3
VIDARBHA,1957,JAN,1,8.6
VIDARBHA,1957,FEB,2,2.5
VIDARBHA,1957,MAR,3,44.4
VIDARBHA,1957,APR,4,31.6
VIDARBHA,1957,MAY,5,15.5
VIDARBHA,1957,JUN,6,148.5
VIDARBHA,1957,JUL,7,303.8
VIDARBHA,1957,AUG,8,354.2
VIDARBHA,1957,SEP,9,133.4
VIDARBHA,1957,OCT,10,27.5
VIDARBHA,1957,NOV,11,1.0
VIDARBHA,1957,DEC,12,0.0
VIDARBHA,1958,JAN,1,5.7
VIDARBHA,1958,FEB,2,2.0
VIDARBHA,1958,MAR,3,20.4
VIDARBHA,1958,APR,4,10.5
VIDARBHA,1958,MAY,5,10.4
VIDARBHA,1958,JUN,6,102.7
VIDARBHA,1958,JUL,7,341.5
VIDARBHA,1958,AUG,8,354.0
VIDARBHA,1958,SEP,9,220.3
VIDARBHA,1958,OCT,10,68.0
VIDARBHA,1958,NOV,11,36.5
VIDARBHA,1958,DEC,12,0.1
VIDARBHA,1959,JAN,1,13.6
VIDARBHA,1959,FEB,2,1.2
VIDARBHA,1959,MAR,3,0.4
VIDARBHA,1959,APR,4,11.8
VIDARBHA,1959,MAY,5,6.2
VIDARBHA,1959,JUN,6,178.0
VIDARBHA,1959,JUL,7,467.9
VIDARBHA,1959,AUG,8,377.3
VIDARBHA,1959,SEP,9,469.9
VIDARBHA,1959,OCT,10,79.4
VIDARBHA,1959,NOV,11,0.5
VIDARBHA,1959,DEC,12,0.1
VIDARBHA,1960,JAN,1,38.8
VIDARBHA,1960,FEB,2,0.0
VIDARBHA,1960,MAR,3,41.0
VIDARBHA,1960,APR,4,6.7
VIDARBHA,1960,MAY,5,8.2
VIDARBHA,1960,JUN,6,195.2
VIDARBHA,1960,JUL,7,378.5
VIDARBHA,1960,AUG,8,199.9
VIDARBHA,1960,SEP,9,114.8
VIDARBHA,1960,OCT,10,78.5
VIDARBHA,1960,NOV,11,1.1
VIDARBHA,1960,DEC,12,2.4
VIDARBHA,1961,JAN,1,1.1
VIDARBHA,1961,FEB,2,5.7
VIDARBHA,1961,MAR,3,4.5
VIDARBHA,1961,APR,4,5.3
VIDARBHA,1961,MAY,5,21.4
VIDARBHA,1961,JUN,6,152.7
VIDARBHA,1961,JUL,7,372.6
VIDARBHA,1961,AUG,8,401.6
VIDARBHA,1961,SEP,9,326.2
VIDARBHA,1961,OCT,10,143.3
VIDARBHA,1961,NOV,11,2.9
VIDARBHA,1961,DEC,12,3.4
VIDARBHA,1962,JAN,1,5.6
VIDARBHA,1962,FEB,2,4.6
VIDARBHA,1962,MAR,3,18.4
VIDARBHA,1962,APR,4,33.1
VIDARBHA,1962,MAY,5,21.7
VIDARBHA,1962,JUN,6,67.1
VIDARBHA,1962,JUL,7,364.3
VIDARBHA,1962,AUG,8,267.3
VIDARBHA,1962,SEP,9,267.2
VIDARBHA,1962,OCT,10,8.3
VIDARBHA,1962,NOV,11,30.5
VIDARBHA,1962,DEC,12,64.5
VIDARBHA,1963,JAN,1,0.3
VIDARBHA,1963,FEB,2,10.5
VIDARBHA,1963,MAR,3,12.9
VIDARBHA,1963,APR,4,14.8
VIDARBHA,1963,MAY,5,19.5
VIDARBHA,1963,JUN,6,204.0
VIDARBHA,1963,JUL,7,282.1
VIDARBHA,1963,AUG,8,397.9
VIDARBHA,1963,SEP,9,123.9
VIDARBHA,1963,OCT,10,80.1
VIDARBHA,1963,NOV,11,1.7
VIDARBHA,1963,DEC,12,0.0
VIDARBHA,1964,JAN,1,0.0
VIDARBHA,1964,FEB,2,2.0
VIDARBHA,1964,MAR,3,3.0
VIDARBHA,1964,APR,4,1.3
VIDARBHA,1964,MAY,5,0.6
VIDARBHA,1964,JUN,6,166.0
VIDARBHA,1964,JUL,7,259.5
VIDARBHA,1964,AUG,8,357.9
VIDARBHA,1964,SEP,9,176.8
VIDARBHA,1964,OCT,10,40.8
VIDARBHA,1964,NOV,11,2.3
VIDARBHA,1964,DEC,12,0.6
VIDARBHA,1965,JAN,1,18.7
VIDARBHA,1965,FEB,2,4.9
VIDARBHA,1965,MAR,3,4.9
VIDARBHA,1965,APR,4,15.5
VIDARBHA,1965,MAY,5,1.6
VIDARBHA,1965,JUN,6,113.6
VIDARBHA,1965,JUL,7,262.0
VIDARBHA,1965,AUG,8,181.0
VIDARBHA,1965,SEP,9,139.6
VIDARBHA,1965,OCT,10,1.3
VIDARBHA,1965,NOV,11,0.0
VIDARBHA,1965,DEC,12,0.5
VIDARBHA,1966,JAN,1,16.1
VIDARBHA,1966,FEB,2,1.1
VIDARBHA,1966,MAR,3,10.5
VIDARBHA,1966,APR,4,7.9
VIDARBHA,1966,MAY,5,30.7
VIDARBHA,1966,JUN,6,84.8
VIDARBHA,1966,JUL,7,387.5
VIDARBHA,1966,AUG,8,206.5
VIDARBHA,1966,SEP,9,191.4
VIDARBHA,1966,OCT,10,4.6
VIDARBHA,1966,NOV,11,34.9
VIDARBHA,1966,DEC,12,26.8
VIDARBHA,1967,JAN,1,0.5
VIDARBHA,1967,FEB,2,0.0
VIDARBHA,1967,MAR,3,50.0
VIDARBHA,1967,APR,4,7.4
VIDARBHA,1967,MAY,5,1.6
VIDARBHA,1967,JUN,6,184.6
VIDARBHA,1967,JUL,7,406.8
VIDARBHA,1967,AUG,8,244.8
VIDARBHA,1967,SEP,9,101.6
VIDARBHA,1967,OCT,10,8.0
VIDARBHA,1967,NOV,11,1.1
VIDARBHA,1967,DEC,12,121.8
VIDARBHA,1968,JAN,1,14.6
VIDARBHA,1968,FEB,2,23.9
VIDARBHA,1968,MAR,3,36.6
VIDARBHA,1968,APR,4,15.4
VIDARBHA,1968,MAY,5,0.7
VIDARBHA,1968,JUN,6,104.8
VIDARBHA,1968,JUL,7,291.4
VIDARBHA,1968,AUG,8,210.5
VIDARBHA,1968,SEP,9,193.0
VIDARBHA,1968,OCT,10,23.0
VIDARBHA,1968,NOV,11,4.7
VIDARBHA,1968,DEC,12,4.3
VIDARBHA,1969,JAN,1,1.5
VIDARBHA,1969,FEB,2,0.0
VIDARBHA,1969,MAR,3,0.6
VIDARBHA,1969,APR,4,4.0
VIDARBHA,1969,MAY,5,9.6
VIDARBHA,1969,JUN,6,98.6
VIDARBHA,1969,JUL,7,371.0
VIDARBHA,1969,AUG,8,200.0
VIDARBHA,1969,SEP,9,281.5
VIDARBHA,1969,OCT,10,5.4
VIDARBHA,1969,NOV,11,19.4
VIDARBHA,1969,DEC,12,1.3
VIDARBHA,1970,JAN,1,15.9
VIDARBHA,1970,FEB,2,1.0
VIDARBHA,1970,MAR,3,18.3
VIDARBHA,1970,APR,4,4.2
VIDARBHA,1970,MAY,5,17.5
VIDARBHA,1970,JUN,6,304.1
VIDARBHA,1970,JUL,7,211.0
VIDARBHA,1970,AUG,8,435.6
VIDARBHA,1970,SEP,9,223.3
VIDARBHA,1970,OCT,10,9.6
VIDARBHA,1970,NOV,11,0.0
VIDARBHA,1970,DEC,12,0.0
VIDARBHA,1971,JAN,1,3.7
VIDARBHA,1971,FEB,2,12.8
VIDARBHA,1971,MAR,3,21.2
VIDARBHA,1971,APR,4,12.4
VIDARBHA,1971,MAY,5,26.7
VIDARBHA,1971,JUN,6,193.6
VIDARBHA,1971,JUL,7,124.3
VIDARBHA,1971,AUG,8,259.2
VIDARBHA,1971,SEP,9,119.5
VIDARBHA,1971,OCT,10,108.9
VIDARBHA,1971,NOV,11,0.0
VIDARBHA,1971,DEC,12,0.0
VIDARBHA,1972,JAN,1,0.0
VIDARBHA,1972,FEB,2,1.1
VIDARBHA,1972,MAR,3,0.0
VIDARBHA,1972,APR,4,3.8
VIDARBHA,1972,MAY,5,3.4
VIDARBHA,1972,JUN,6,139.8
VIDARBHA,1972,JUL,7,197.7
VIDARBHA,1972,AUG,8,280.8
VIDARBHA,1972,SEP,9,60.7
VIDARBHA,1972,OCT,10,20.9
VIDARBHA,1972,NOV,11,28.5
VIDARBHA,1972,DEC,12,4.2
VIDARBHA,1973,JAN,1,1.7
VIDARBHA,1973,FEB,2,5.0
VIDARBHA,1973,MAR,3,0.3
VIDARBHA,1973,APR,4,2.3
VIDARBHA,1973,MAY,5,1.5
VIDARBHA,1973,JUN,6,75.1
VIDARBHA,1973,JUL,7,428.5
VIDARBHA,1973,AUG,8,346.4
VIDARBHA,1973,SEP,9,136.4
VIDARBHA,1973,OCT,10,163.4
VIDARBHA,1973,NOV,11,1.4
VIDARBHA,1973,DEC,12,0.5
VIDARBHA,1974,JAN,1,0.0
VIDARBHA,1974,FEB,2,4.8
VIDARBHA,1974,MAR,3,1.2
VIDARBHA,1974,APR,4,0.5
VIDARBHA,1974,MAY,5,12.6
VIDARBHA,1974,JUN,6,93.2
VIDARBHA,1974,JUL,7,211.0
VIDARBHA,1974,AUG,8,281.4
VIDARBHA,1974,SEP,9,68.1
VIDARBHA,1974,OCT,10,162.6
VIDARBHA,1974,NOV,11,5.4
VIDARBHA,1974,DEC,12,0.0
VIDARBHA,1975,JAN,1,3.5
VIDARBHA,1975,FEB,2,22.4
VIDARBHA,1975,MAR,3,7.0
VIDARBHA,1975,APR,4,1.1
VIDARBHA,1975,MAY,5,6.4
VIDARBHA,1975,JUN,6,264.3
VIDARBHA,1975,JUL,7,321.3
VIDARBHA,1975,AUG,8,316.0
VIDARBHA,1975,SEP,9,288.9
VIDARBHA,1975,OCT,10,92.8
VIDARBHA,1975,NOV,11,0.3
VIDARBHA,1975,DEC,12,0.0
VIDARBHA,1976,JAN,1,2.1
VIDARBHA,1976,FEB,2,0.1
VIDARBHA,1976,MAR,3,4.7
VIDARBHA,1976,APR,4,11.5
VIDARBHA,1976,MAY,5,4.6
VIDARBHA,1976,JUN,6,90.8
VIDARBHA,1976,JUL,7,386.0
VIDARBHA,1976,AUG,8,260.7
VIDARBHA,1976,SEP,9,174.7
VIDARBHA,1976,OCT,10,0.9
VIDARBHA,1976,NOV,11,38.5
VIDARBHA,1976,DEC,12,0.2
VIDARBHA,1977,JAN,1,0.0
VIDARBHA,1977,FEB,2,2.1
VIDARBHA,1977,MAR,3,3.7
VIDARBHA,1977,APR,4,8.9
VIDARBHA,1977,MAY,5,15.0
VIDARBHA,1977,JUN,6,169.7
VIDARBHA,1977,JUL,7,283.9
VIDARBHA,1977,AUG,8,340.8
VIDARBHA,1977,SEP,9,131.7
VIDARBHA,1977,OCT,10,37.8
VIDARBHA,1977,NOV,11,71.2
VIDARBHA,1977,DEC,12,3.2
VIDARBHA,1978,JAN,1,13.3
VIDARBHA,1978,FEB,2,24.4
VIDARBHA,1978,MAR,3,18.6
VIDARBHA,1978,APR,4,10.1
VIDARBHA,1978,MAY,5,1.9
VIDARBHA,1978,JUN,6,228.0
VIDARBHA,1978,JUL,7,399.3
VIDARBHA,1978,AUG,8,430.0
VIDARBHA,1978,SEP,9,46.2
VIDARBHA,1978,OCT,10,16.4
VIDARBHA,1978,NOV,11,20.7
VIDARBHA,1978,DEC,12,40.5
VIDARBHA,1979,JAN,1,30.4
VIDARBHA,1979,FEB,2,59.7
VIDARBHA,1979,MAR,3,1.7
VIDARBHA,1979,APR,4,0.5
VIDARBHA,1979,MAY,5,12.9
VIDARBHA,1979,JUN,6,245.6
VIDARBHA,1979,JUL,7,218.2
VIDARBHA,1979,AUG,8,323.2
VIDARBHA,1979,SEP,9,143.3
VIDARBHA,1979,OCT,10,6.3
VIDARBHA,1979,NOV,11,34.9
VIDARBHA,1979,DEC,12,10.6
VIDARBHA,1980,JAN,1,15.3
VIDARBHA,1980,FEB,2,3.2
VIDARBHA,1980,MAR,3,1.0
VIDARBHA,1980,APR,4,2.9
VIDARBHA,1980,MAY,5,0.5
VIDARBHA,1980,JUN,6,253.6
VIDARBHA,1980,JUL,7,246.3
VIDARBHA,1980,AUG,8,361.8
VIDARBHA,1980,SEP,9,131.4
VIDARBHA,1980,OCT,10,2.0
VIDARBHA,1980,NOV,11,0.4
VIDARBHA,1980,DEC,12,24.1
VIDARBHA,1981,JAN,1,20.2
VIDARBHA,1981,FEB,2,0.9
VIDARBHA,1981,MAR,3,25.4
VIDARBHA,1981,APR,4,3.6
VIDARBHA,1981,MAY,5,12.6
VIDARBHA,1981,JUN,6,173.1
VIDARBHA,1981,JUL,7,302.5
VIDARBHA,1981,AUG,8,352.6
VIDARBHA,1981,SEP,9,294.5
VIDARBHA,1981,OCT,10,17.6
VIDARBHA,1981,NOV,11,1.8
VIDARBHA,1981,DEC,12,13.8
VIDARBHA,1982,JAN,1,45.7
VIDARBHA,1982,FEB,2,10.6
VIDARBHA,1982,MAR,3,6.0
VIDARBHA,1982,APR,4,5.2
VIDARBHA,1982,MAY,5,15.3
VIDARBHA,1982,JUN,6,100.6
VIDARBHA,1982,JUL,7,256.4
VIDARBHA,1982,AUG,8,206.8
VIDARBHA,1982,SEP,9,144.2
VIDARBHA,1982,OCT,10,49.2
VIDARBHA,1982,NOV,11,16.1
VIDARBHA,1982,DEC,12,0.0
VIDARBHA,1983,JAN,1,1.6
VIDARBHA,1983,FEB,2,7.4
VIDARBHA,1983,MAR,3,1.9
VIDARBHA,1983,APR,4,1.5
VIDARBHA,1983,MAY,5,6.7
VIDARBHA,1983,JUN,6,156.4
VIDARBHA,1983,JUL,7,327.9
VIDARBHA,1983,AUG,8,376.7
VIDARBHA,1983,SEP,9,289.8
VIDARBHA,1983,OCT,10,58.4
VIDARBHA,1983,NOV,11,0.0
VIDARBHA,1983,DEC,12,12.2
VIDARBHA,1984,JAN,1,26.9
VIDARBHA,1984,FEB,2,18.6
VIDARBHA,1984,MAR,3,0.4
VIDARBHA,1984,APR,4,3.2
VIDARBHA,1984,MAY,5,0.4
VIDARBHA,1984,JUN,6,105.6
VIDARBHA,1984,JUL,7,258.6
VIDARBHA,1984,AUG,8,271.0
VIDARBHA,1984,SEP,9,48.7
VIDARBHA,1984,OCT,10,76.6
VIDARBHA,1984,NOV,11,0.0
VIDARBHA,1984,DEC,12,0.6
VIDARBHA,1985,JAN,1,22.5
VIDARBHA,1985,FEB,2,1.1
VIDARBHA,1985,MAR,3,1.0
VIDARBHA,1985,APR,4,7.3
VIDARBHA,1985,MAY,5,9.7
VIDARBHA,1985,JUN,6,196.8
VIDARBHA,1985,JUL,7,271.7
VIDARBHA,1985,AUG,8,181.9
VIDARBHA,1985,SEP,9,61.9
VIDARBHA,1985,OCT,10,120.4
VIDARBHA,1985,NOV,11,0.0
VIDARBHA,1985,DEC,12,2.6
VIDARBHA,1986,JAN,1,11.7
VIDARBHA,1986,FEB,2,40.5
VIDARBHA,1986,MAR,3,6.4
VIDARBHA,1986,APR,4,4.2
VIDARBHA,1986,MAY,5,6.5
VIDARBHA,1986,JUN,6,232.8
VIDARBHA,1986,JUL,7,353.4
VIDARBHA,1986,AUG,8,382.2
VIDARBHA,1986,SEP,9,61.2
VIDARBHA,1986,OCT,10,12.7
VIDARBHA,1986,NOV,11,17.2
VIDARBHA,1986,DEC,12,28.3
VIDARBHA,1987,JAN,1,24.3
VIDARBHA,1987,FEB,2,6.1
VIDARBHA,1987,MAR,3,7.5
VIDARBHA,1987,APR,4,0.7
VIDARBHA,1987,MAY,5,9.8
VIDARBHA,1987,JUN,6,117.0
VIDARBHA,1987,JUL,7,204.7
VIDARBHA,1987,AUG,8,283.7
VIDARBHA,1987,SEP,9,37.7
VIDARBHA,1987,OCT,10,72.1
VIDARBHA,1987,NOV,11,55.4
VIDARBHA,1987,DEC,12,3.6
VIDARBHA,1988,JAN,1,0.7
VIDARBHA,1988,FEB,2,7.9
VIDARBHA,1988,MAR,3,3.8
VIDARBHA,1988,APR,4,12.5
VIDARBHA,1988,MAY,5,4.2
VIDARBHA,1988,JUN,6,186.8
VIDARBHA,1988,JUL,7,485.0
VIDARBHA,1988,AUG,8,286.6
VIDARBHA,1988,SEP,9,230.1
VIDARBHA,1988,OCT,10,86.4
VIDARBHA,1988,NOV,11,4.3
VIDARBHA,1988,DEC,12,0.3
VIDARBHA,1989,JAN,1,0.0
VIDARBHA,1989,FEB,2,0.0
VIDARBHA,1989,MAR,3,23.6
VIDARBHA,1989,APR,4,0.1
VIDARBHA,1989,MAY,5,2.0
VIDARBHA,1989,JUN,6,236.5
VIDARBHA,1989,JUL,7,240.6
VIDARBHA,1989,AUG,8,330.1
VIDARBHA,1989,SEP,9,118.0
VIDARBHA,1989,OCT,10,15.2
VIDARBHA,1989,NOV,11,1.6
VIDARBHA,1989,DEC,12,30.1
VIDARBHA,1990,JAN,1,3.5
VIDARBHA,1990,FEB,2,6.8
VIDARBHA,1990,MAR,3,8.6
VIDARBHA,1990,APR,4,3.9
VIDARBHA,1990,MAY,5,71.3
VIDARBHA,1990,JUN,6,303.2
VIDARBHA,1990,JUL,7,326.3
VIDARBHA,1990,AUG,8,507.3
VIDARBHA,1990,SEP,9,121.5
VIDARBHA,1990,OCT,10,143.7
VIDARBHA,1990,NOV,11,1.6
VIDARBHA,1990,DEC,12,7.1
VIDARBHA,1991,JAN,1,6.3
VIDARBHA,1991,FEB,2,1.6
VIDARBHA,1991,MAR,3,4.6
VIDARBHA,1991,APR,4,4.7
VIDARBHA,1991,MAY,5,3.0
VIDARBHA,1991,JUN,6,168.9
VIDARBHA,1991,JUL,7,348.0
VIDARBHA,1991,AUG,8,255.4
VIDARBHA,1991,SEP,9,23.0
VIDARBHA,1991,OCT,10,9.6
VIDARBHA,1991,NOV,11,12.1
VIDARBHA,1991,DEC,12,1.5
VIDARBHA,1992,JAN,1,0.2
VIDARBHA,1992,FEB,2,0.5
VIDARBHA,1992,MAR,3,0.4
VIDARBHA,1992,APR,4,2.9
VIDARBHA,1992,MAY,5,5.7
VIDARBHA,1992,JUN,6,167.9
VIDARBHA,1992,JUL,7,241.3
VIDARBHA,1992,AUG,8,565.5
VIDARBHA,1992,SEP,9,116.1
VIDARBHA,1992,OCT,10,35.9
VIDARBHA,1992,NOV,11,12.4
VIDARBHA,1992,DEC,12,0.0
VIDARBHA,1993,JAN,1,0.5
VIDARBHA,1993,FEB,2,3.6
VIDARBHA,1993,MAR,3,17.9
VIDARBHA,1993,APR,4,2.8
VIDARBHA,1993,MAY,5,5.0
VIDARBHA,1993,JUN,6,145.8
VIDARBHA,1993,JUL,7,365.6
VIDARBHA,1993,AUG,8,222.0
VIDARBHA,1993,SEP,9,171.3
VIDARBHA,1993,OCT,10,77.7
VIDARBHA,1993,NOV,11,0.5
VIDARBHA,1993,DEC,12,10.4
VIDARBHA,1994,JAN,1,10.0
VIDARBHA,1994,FEB,2,9.8
VIDARBHA,1994,MAR,3,0.1
VIDARBHA,1994,APR,4,9.6
VIDARBHA,1994,MAY,5,2.2
VIDARBHA,1994,JUN,6,228.6
VIDARBHA,1994,JUL,7,508.2
VIDARBHA,1994,AUG,8,343.3
VIDARBHA,1994,SEP,9,225.4
VIDARBHA,1994,OCT,10,83.3
VIDARBHA,1994,NOV,11,6.2
VIDARBHA,1994,DEC,12,0.4
VIDARBHA,1995,JAN,1,49.8
VIDARBHA,1995,FEB,2,5.5
VIDARBHA,1995,MAR,3,45.4
VIDARBHA,1995,APR,4,8.8
VIDARBHA,1995,MAY,5,8.0
VIDARBHA,1995,JUN,6,156.1
VIDARBHA,1995,JUL,7,335.8
VIDARBHA,1995,AUG,8,165.9
VIDARBHA,1995,SEP,9,201.3
VIDARBHA,1995,OCT,10,100.5
VIDARBHA,1995,NOV,11,0.1
VIDARBHA,1995,DEC,12,0.3
VIDARBHA,1996,JAN,1,2.2
VIDARBHA,1996,FEB,2,3.7
VIDARBHA,1996,MAR,3,3.6
VIDARBHA,1996,APR,4,9.3
VIDARBHA,1996,MAY,5,0.7
VIDARBHA,1996,JUN,6,64.4
VIDARBHA,1996,JUL,7,266.0
VIDARBHA,1996,AUG,8,261.1
VIDARBHA,1996,SEP,9,149.8
VIDARBHA,1996,OCT,10,92.2
VIDARBHA,1996,NOV,11,1.9
